Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
NL	IBS	HAD002	6DT23	14	185	12118	0.000234567470704737	0.000274004421654936	0.856071844709632
NL	IBS	HAD002	6DT23	15	184	11939	0.000238691817572661	0.000277218971221935	0.861022665658659
NL	IBS	HAD002	6DT23	16	183	11762	0.000219875481210679	0.000281938052307302	0.779871604458068
NL	IBS	HAD002	6DT23	17	182	11611	0.00024900920764792	0.000288186585753881	0.864055511107589
NL	IBS	HAD002	6DT23	18	181	11418	0.000237162095813628	0.000286721408810331	0.827151682874551
NL	IBS	HAD002	6DT23	19	180	11229	0.000222669748864548	0.000290375233672359	0.766834505988875
NL	IBS	HAD005	12880A	0	199	78460	0.000430400882360439	0.000106329318838717	4.04781002136655
NL	IBS	HAD005	12880A	1	198	76973	0.000439150158237304	0.00010833480911675	4.05363854718238
NL	IBS	HAD005	12880A	2	197	75956	0.000444302240244352	0.0001099921820563	4.0393983639395
NL	IBS	HAD005	12880A	3	196	75053	0.000449348880790908	0.000111501290677186	4.02998815584876
NL	IBS	HAD005	12880A	4	195	74140	0.000455063556919341	0.000112513897158721	4.04450977533372
NL	IBS	HAD005	12880A	5	194	73312	0.000457424385775862	0.000113943854065216	4.01447177233495
NL	IBS	HAD005	12880A	6	193	72464	0.00046108572187569	0.000115301282948577	3.99896436608887
NL	IBS	HAD005	12880A	7	192	71602	0.000462732961369794	0.000117284517182116	3.94538829580783
NL	IBS	HAD005	12880A	8	191	70718	0.000469657709494047	0.000118667042192673	3.95777716218368
NL	IBS	HAD005	12880A	9	190	69843	0.000476168477871798	0.000119724352287123	3.97720654800328
NL	IBS	HAD005	12880A	10	189	68877	0.000482310927885942	0.000120545204904062	4.00107933177266
NL	IBS	HAD005	12880A	11	188	67912	0.000486937850159029	0.00012119070906012	4.01794703517635
NL	IBS	HAD005	12880A	12	187	66972	0.000499285100937705	0.000123120962405196	4.05524040085504
NL	IBS	HAD005	12880A	13	186	66022	0.000502651736996758	0.000123793830934569	4.06039406973708
NL	IBS	HAD005	12880A	14	185	64984	0.000506146214145021	0.000125664677492203	4.02775246191536
NL	IBS	HAD005	12880A	15	184	63980	0.000513318879024696	0.000127184224230786	4.03602633997466
NL	IBS	HAD005	12880A	16	183	63044	0.000513879785229363	0.000128394096590405	4.00236302817497
NL	IBS	HAD005	12880A	17	182	62072	0.000512472787730378	0.000126960129184855	4.03648602928102
NL	IBS	HAD005	12880A	18	181	61142	0.000512895135586013	0.000128168077135961	4.00173855336796
NL	IBS	HAD005	12880A	19	180	60215	0.000522945420244126	0.000126361598822414	4.13848372541615
NL	IBS	HAD005	12884A	0	199	391645	0.000526205832807773	0.000111054483609708	4.7382673414347
NL	IBS	HAD005	12884A	1	198	384459	0.000536018819796129	0.000113127857075771	4.73816824300946
NL	IBS	HAD005	12884A	2	197	379653	0.000542583561014926	0.000114525509756249	4.73766553992851
NL	IBS	HAD005	12884A	3	196	375337	0.000548504697272052	0.00011576283320524	4.73817616660769
NL	IBS	HAD005	12884A	4	195	370985	0.00055315181123226	0.000117034769929843	4.72638867546668
NL	IBS	HAD005	12884A	5	194	366883	0.000557724672143435	0.000118586183986598	4.7031167830349
NL	IBS	HAD005	12884A	6	193	362747	0.000564112170024838	0.000119910246476646	4.70445342746172
NL	IBS	HAD005	12884A	7	192	358463	0.000569254105054078	0.000121112188891197	4.70022142499196
NL	IBS	HAD005	12884A	8	191	354157	0.000577057473493394	0.000122358955005291	4.71610331641392
NL	IBS	HAD005	12884A	9	190	349846	0.000584994374296118	0.000123036816790165	4.75462865146947
NL	IBS	HAD005	12884A	10	189	345298	0.000592093228139172	0.000124000262499632	4.77493528000338
NL	IBS	HAD005	12884A	11	188	340538	0.000598789811386688	0.000124752222022586	4.79983283406591
NL	IBS	HAD005	12884A	12	187	335943	0.000607473346222424	0.000126700074013749	4.794577674489
NL	IBS	HAD005	12884A	13	186	331400	0.000608754768527459	0.000127341769766621	4.78047988215589
NL	IBS	HAD005	12884A	14	185	326535	0.00061468849676145	0.000128510123345569	4.78319124407444
NL	IBS	HAD005	12884A	15	184	321680	0.000622032683070132	0.00012981046689604	4.7918530604184
NL	IBS	HAD005	12884A	16	183	316954	0.000629702299923648	0.00013185515157907	4.77571253290042
NL	IBS	HAD005	12884A	17	182	312084	0.000636445831795286	0.000133106683883338	4.78147162281576
NL	IBS	HAD005	12884A	18	181	307349	0.000641263345089784	0.000134706610197326	4.76044452570237
NL	IBS	HAD005	12884A	19	180	302738	0.000644700645013179	0.000135580280682038	4.75512103803007
NL	IBS	HAD005	15579A	0	199	67254	0.000596446749338329	0.000152669142517375	3.90679307883352
NL	IBS	HAD005	15579A	1	198	65955	0.000608242565537108	0.000155770129484309	3.90474455886216
NL	IBS	HAD005	15579A	2	197	65072	0.000616293025417999	0.000158088733396475	3.89839941264114
NL	IBS	HAD005	15579A	3	196	64322	0.000623273405366748	0.000159857580808121	3.89892929829129
NL	IBS	HAD005	15579A	4	195	63469	0.000628645840173943	0.000162185715259565	3.8760863690606
