Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
FIN	IBS	ELY005	12880A	14	185	314472	0.00058037752718843	0.00016189763277408	3.58484257764484
FIN	IBS	ELY005	12880A	15	184	307272	0.000597443542952173	0.000166498631411847	3.58827900197181
FIN	IBS	ELY005	12880A	16	183	300400	0.000605460052629827	0.000169511588444881	3.57179151103702
FIN	IBS	ELY005	12880A	17	182	293932	0.000610096072254808	0.000171145060019021	3.56478926231936
FIN	IBS	ELY005	12880A	18	181	287728	0.000621040850768782	0.000173606307635931	3.57729427706718
FIN	IBS	ELY005	12880A	19	180	281665	0.000623296158805674	0.000176063146433649	3.54018527688058
FIN	IBS	ELY005	12884A	0	199	3059653	0.00029290507023182	0.000148000639448381	1.97907976157075
FIN	IBS	ELY005	12884A	1	198	2948438	0.000303802722665357	0.000153532719364917	1.97874905050876
FIN	IBS	ELY005	12884A	2	197	2774108	0.000323154441636736	0.000163005052993473	1.98248112989279
FIN	IBS	ELY005	12884A	3	196	2622150	0.000341816083839597	0.000172206476152869	1.98492003016289
FIN	IBS	ELY005	12884A	4	195	2488478	0.000359895612117126	0.000181145928040135	1.98677174812003
FIN	IBS	ELY005	12884A	5	194	2376823	0.000375659557337673	0.000189635217103273	1.98095882756362
FIN	IBS	ELY005	12884A	6	193	2284499	0.000389133226050876	0.000197515422240351	1.97014097247227
FIN	IBS	ELY005	12884A	7	192	2204215	0.000400131859070009	0.00020487314733638	1.95307127494378
FIN	IBS	ELY005	12884A	8	191	2132266	0.000414378148171945	0.000210931641112221	1.96451393440534
FIN	IBS	ELY005	12884A	9	190	2069193	0.000421621733651719	0.000217509462805356	1.93840639489335
FIN	IBS	ELY005	12884A	10	189	2010586	0.00043263142822043	0.00022455379471102	1.92662710856072
FIN	IBS	ELY005	12884A	11	188	1955880	0.000437071021458372	0.000231144517449995	1.89089936581743
FIN	IBS	ELY005	12884A	12	187	1906992	0.000439201776557007	0.000235625421385303	1.86398298610916
FIN	IBS	ELY005	12884A	13	186	1862001	0.000444318714930872	0.000240848416443056	1.84480646164399
FIN	IBS	ELY005	12884A	14	185	1816889	0.000451680402242515	0.000247285209900902	1.82655647874583
FIN	IBS	ELY005	12884A	15	184	1775319	0.000454006845203595	0.000252286806414272	1.79956634140465
FIN	IBS	ELY005	12884A	16	183	1735694	0.00046223277912466	0.000259052148737767	1.78432327767553
FIN	IBS	ELY005	12884A	17	182	1698056	0.000466658089403412	0.00026426886101943	1.76584591768873
FIN	IBS	ELY005	12884A	18	181	1662660	0.000478376213344881	0.000269637543111171	1.77414542435453
FIN	IBS	ELY005	12884A	19	180	1628470	0.000477448035039024	0.000275194991609509	1.73494449243649
FIN	IBS	ELY005	15579A	0	199	458626	0.000359806278340085	0.000172345070911911	2.08770855143278
FIN	IBS	ELY005	15579A	1	198	441926	0.000373257044799356	0.000178853421007859	2.08694383756268
FIN	IBS	ELY005	15579A	2	197	415223	0.000396803824065623	0.000190204783716207	2.08619266199777
FIN	IBS	ELY005	15579A	3	196	391778	0.000420363534220911	0.000201430507218321	2.08689110714147
FIN	IBS	ELY005	15579A	4	195	371263	0.000441751313677905	0.000211980845213728	2.08392089970446
FIN	IBS	ELY005	15579A	5	194	354281	0.000463040386698694	0.000221308641729032	2.09228335179806
FIN	IBS	ELY005	15579A	6	193	339967	0.000482740941238415	0.000230006293595092	2.09881622669092
FIN	IBS	ELY005	15579A	7	192	327742	0.000492465940434855	0.000237586367480815	2.07278702754114
FIN	IBS	ELY005	15579A	8	191	316906	0.000509369645636246	0.000244047278774356	2.08717609224893
FIN	IBS	ELY005	15579A	9	190	307204	0.000522342422168982	0.000251582638393621	2.07622602856933
FIN	IBS	ELY005	15579A	10	189	298359	0.000540471545688249	0.000258800120909398	2.08837439406553
FIN	IBS	ELY005	15579A	11	188	289981	0.000555905116197268	0.000265363422759989	2.09488222007169
FIN	IBS	ELY005	15579A	12	187	282514	0.000564662042022696	0.000272596611014804	2.07141989007351
FIN	IBS	ELY005	15579A	13	186	275579	0.000572385941091303	0.000278866255957397	2.05254644068068
FIN	IBS	ELY005	15579A	14	185	268708	0.000583474217514924	0.000288405889021336	2.02310091342053
FIN	IBS	ELY005	15579A	15	184	262408	0.00059274757888479	0.000294839774506439	2.01040575301296
FIN	IBS	ELY005	15579A	16	183	256415	0.00061225415026422	0.00029973968227157	2.04261960119617
FIN	IBS	ELY005	15579A	17	182	250761	0.000624336517799818	0.00030492512347268	2.04750763298701
FIN	IBS	ELY005	15579A	18	181	245588	0.000648263108376632	0.000311829364131687	2.07890334568642
FIN	IBS	ELY005	15579A	19	180	240506	0.00065761469560011	0.000317248851058621	2.0728670676213
FIN	IBS	ELY005	6DT18	0	199	399970	0.000380913674425582	0.000154351061848712	2.4678396757577
FIN	IBS	ELY005	6DT18	1	198	385624	0.000394757928578097	0.000160062358803178	2.46627584105214
FIN	IBS	ELY005	6DT18	2	197	362912	0.000419105116391853	0.000170084865973361	2.46409410968695
FIN	IBS	ELY005	6DT18	3	196	342959	0.000441049927600675	0.000179807969885822	2.45289420641778
FIN	IBS	ELY005	6DT18	4	195	325560	0.000464366557193759	0.000190045902762253	2.44344419134719
FIN	IBS	ELY005	6DT18	5	194	310934	0.000486213959747085	0.000198834423851054	2.44532083695581
FIN	IBS	ELY005	6DT18	6	193	298784	0.000503647783950948	0.00020665541132031	2.43713813605542
FIN	IBS	ELY005	6DT18	7	192	288536	0.000523505714711509	0.000214432100477039	2.44135888958269
FIN	IBS	ELY005	6DT18	8	191	279173	0.000537585388200148	0.000221314216014444	2.429059451676
FIN	IBS	ELY005	6DT18	9	190	270994	0.000544933837760245	0.00022641173872496	2.40682678746714
FIN	IBS	ELY005	6DT18	10	189	263512	0.000556206687854823	0.000232206780252367	2.39530769622802
FIN	IBS	ELY005	6DT18	11	188	256396	0.000573186113511912	0.000238237944242959	2.40593963876454
FIN	IBS	ELY005	6DT18	12	187	250045	0.000579578198324302	0.000243297044323746	2.38218347425989
FIN	IBS	ELY005	6DT18	13	186	244043	0.000598708341849592	0.000249078441821367	2.40369394264547
FIN	IBS	ELY005	6DT18	14	185	238128	0.000605051996531278	0.000254361722046222	2.37870695191051
FIN	IBS	ELY005	6DT18	15	184	232682	0.000614103985009584	0.000258400269685712	2.37656092912174
FIN	IBS	ELY005	6DT18	16	183	227559	0.000625788699809719	0.000262804390395946	2.38119575881854
FIN	IBS	ELY005	6DT18	17	182	222622	0.000637637554689114	0.000266751863973567	2.39037712873226
FIN	IBS	ELY005	6DT18	18	181	218093	0.000651947199589166	0.000272319056975206	2.39405646755205
FIN	IBS	ELY005	6DT18	19	180	213726	0.00066321201800436	0.000275168844657571	2.4102002493403
FIN	IBS	ELY005	6DT21	0	199	473873	0.000211171748422046	9.53255018994951e-05	2.21527024997667
FIN	IBS	ELY005	6DT21	1	198	456560	0.000219030595146311	9.89399594337779e-05	2.21377284162838
FIN	IBS	ELY005	6DT21	2	197	429413	0.000232401556403742	0.000105161808164576	2.20994256812358
FIN	IBS	ELY005	6DT21	3	196	405999	0.000244818756179203	0.000111417235042314	2.19731494939922
FIN	IBS	ELY005	6DT21	4	195	385260	0.000258350673648964	0.000117236898344313	2.20366349926978
FIN	IBS	ELY005	6DT21	5	194	367888	0.000269638769109077	0.000122392326557051	2.20306923394736
FIN	IBS	ELY005	6DT21	6	193	353572	0.000277367534448429	0.000127701727435354	2.17199516419102
FIN	IBS	ELY005	6DT21	7	192	341209	0.000279677906590975	0.000133341696072654	2.09745274605317
FIN	IBS	ELY005	6DT21	8	191	329919	0.000292441246305911	0.000137953544966217	2.11985307356565
FIN	IBS	ELY005	6DT21	9	190	320132	0.000296087315544838	0.000141537696186975	2.09193256299508
FIN	IBS	ELY005	6DT21	10	189	311152	0.000303328309154368	0.000145759939595776	2.08101286262579
FIN	IBS	ELY005	6DT21	11	188	302639	0.000311121507935197	0.00014864879797268	2.09299713269379
FIN	IBS	ELY005	6DT21	12	187	295153	0.000314752875830502	0.000152408035449734	2.0651986944239
FIN	IBS	ELY005	6DT21	13	186	288222	0.000316319261402669	0.000156003219317989	2.02764572927114
FIN	IBS	ELY005	6DT21	14	185	281195	0.000326604491402763	0.000160725100960195	2.03206897647959
FIN	IBS	ELY005	6DT21	15	184	274753	0.000329903793443566	0.000164409357756147	2.00659985505741
FIN	IBS	ELY005	6DT21	16	183	268698	0.000339049313169431	0.000169875747084407	1.99586650236168
FIN	IBS	ELY005	6DT21	17	182	262951	0.000338251995999255	0.00017388093231258	1.94530815714278
FIN	IBS	ELY005	6DT21	18	181	257487	0.000352290066682978	0.000180157050905077	1.95546088767071
FIN	IBS	ELY005	6DT21	19	180	252197	0.000355504794267973	0.000182767189463507	1.94512371346038
FIN	IBS	ELY005	6DT22	0	199	438625	0.000563302950173839	0.000101141061181033	5.56947834634222
FIN	IBS	ELY005	6DT22	1	198	422317	0.000584986305168866	0.000104912781530238	5.5759298022259
FIN	IBS	ELY005	6DT22	2	197	397265	0.000622132736485722	0.000111401443243206	5.58460212339902
FIN	IBS	ELY005	6DT22	3	196	375330	0.000656608264247462	0.000117840970286741	5.57198623407248
FIN	IBS	ELY005	6DT22	4	195	356325	0.00069237688326668	0.000124180473636616	5.57556967686201
FIN	IBS	ELY005	6DT22	5	194	340217	0.000720348283272147	0.000129515811483939	5.56185592337101
FIN	IBS	ELY005	6DT22	6	193	326791	0.000746820266041599	0.000135573614479051	5.5085959676689
FIN	IBS	ELY005	6DT22	7	192	315364	0.00077088098990373	0.00014125712790994	5.45728913867777
FIN	IBS	ELY005	6DT22	8	191	305086	0.000799093837442557	0.000146706930764379	5.44687175499538
FIN	IBS	ELY005	6DT22	9	190	295901	0.000813936686256551	0.000151374368691436	5.37697823807738
FIN	IBS	ELY005	6DT22	10	189	287608	0.000836230813364023	0.00015527217919868	5.38558045413927
FIN	IBS	ELY005	6DT22	11	188	279759	0.000854686928034487	0.000160619935850454	5.32117587713549
FIN	IBS	ELY005	6DT22	12	187	272856	0.000868329285520568	0.00016464489954712	5.27395192872074
FIN	IBS	ELY005	6DT22	13	186	266525	0.000887362972816809	0.000167339281924787	5.30277746270983
FIN	IBS	ELY005	6DT22	14	185	260008	0.000905019776853019	0.000172757665772038	5.23866638744261
FIN	IBS	ELY005	6DT22	15	184	254168	0.00091629406778194	0.000175791148316344	5.21240162862483
FIN	IBS	ELY005	6DT22	16	183	248609	0.000940489629458306	0.000179274607761987	5.24608387768414
FIN	IBS	ELY005	6DT22	17	182	243284	0.00096505966931652	0.000183002293337982	5.27348401877226
FIN	IBS	ELY005	6DT22	18	181	238255	0.00098917240305555	0.000187171774876244	5.28483743721286
FIN	IBS	ELY005	6DT22	19	180	233379	0.00100556510735756	0.000189510856493396	5.30610818801613
FIN	IBS	ELY005	6DT23	0	199	137820	0.000326570224278044	0.000122190079691586	2.67264106138832
FIN	IBS	ELY005	6DT23	1	198	132817	0.00033871213579587	0.000126854717958663	2.67007913656191
FIN	IBS	ELY005	6DT23	2	197	124811	0.000360777195359383	0.000134924421525989	2.67392063852496
FIN	IBS	ELY005	6DT23	3	196	118037	0.000380610224421156	0.000141631942151554	2.68731910781738
FIN	IBS	ELY005	6DT23	4	195	111952	0.000395771084661284	0.000148998459466804	2.65620923919324
FIN	IBS	ELY005	6DT23	5	194	107021	0.000417017155324656	0.000156021982980993	2.67281024992138
FIN	IBS	ELY005	6DT23	6	193	102814	0.000438798983504192	0.000161098149282376	2.72379903468076
FIN	IBS	ELY005	6DT23	7	192	99243	0.000440898530878752	0.000164626843830331	2.67816912856055
FIN	IBS	ELY005	6DT23	8	191	96091	0.000460169215847478	0.000170695013137794	2.69585623732314
FIN	IBS	ELY005	6DT23	9	190	93242	0.000477316521310139	0.000179032343826709	2.66609100404868
FIN	IBS	ELY005	6DT23	10	189	90666	0.000477998450245958	0.000184943000351262	2.58457172933333
FIN	IBS	ELY005	6DT23	11	188	88212	0.00049941315002494	0.000187561336669063	2.66266576520573
FIN	IBS	ELY005	6DT23	12	187	86084	0.000512582707587937	0.000192385741414097	2.66434873925838
FIN	IBS	ELY005	6DT23	13	186	84088	0.00052511027328513	0.000194184935330786	2.70417616274212
FIN	IBS	ELY005	6DT23	14	185	82021	0.000542779926604162	0.0002011403959507	2.69851276785394
FIN	IBS	ELY005	6DT23	15	184	80149	0.000539982571460654	0.000205143711284339	2.63221606004881
FIN	IBS	ELY005	6DT23	16	183	78403	0.000545634756578192	0.000209663043882996	2.60243649273111
FIN	IBS	ELY005	6DT23	17	182	76843	0.000552438514633734	0.000214582851915189	2.57447652365101
FIN	IBS	ELY005	6DT23	18	181	75275	0.00057722672175357	0.000220237894721139	2.62092371743947
FIN	IBS	ELY005	6DT23	19	180	73752	0.000608661397385834	0.000221465347171951	2.74833695274798
