Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
NL	IBS	HAD008	12880A	15	184	64490	0.000445708820747403	0.00017245053025971	2.58456045380763
NL	IBS	HAD008	12880A	16	183	63085	0.000452914053261473	0.000177261096508179	2.55506742417434
NL	IBS	HAD008	12880A	17	182	61765	0.000470337939447907	0.000178557607272303	2.6340963380554
NL	IBS	HAD008	12880A	18	181	60401	0.000470637703514842	0.000181438787412458	2.59392002243136
NL	IBS	HAD008	12880A	19	180	59105	0.00048927271855173	0.000186055816325215	2.62970934322477
NL	IBS	HAD008	12884A	0	199	764511	0.000210724589809695	5.71295097248632e-05	3.6885418906017
NL	IBS	HAD008	12884A	1	198	656774	0.000244461046828894	6.65343613986386e-05	3.67420745747018
NL	IBS	HAD008	12884A	2	197	594825	0.000268077268120876	7.33132415354835e-05	3.65660094283413
NL	IBS	HAD008	12884A	3	196	554754	0.000285640831810136	7.83434874947016e-05	3.64600608097072
NL	IBS	HAD008	12884A	4	195	523150	0.000299710355079805	8.32095343007579e-05	3.60187516488811
NL	IBS	HAD008	12884A	5	194	498407	0.000312865690509965	8.75562970734414e-05	3.5733088420532
NL	IBS	HAD008	12884A	6	193	478539	0.000323142521696246	9.07737877727869e-05	3.55986601005452
NL	IBS	HAD008	12884A	7	192	461245	0.000333439693915381	9.39872114954511e-05	3.54771344537144
NL	IBS	HAD008	12884A	8	191	446082	0.00034136360294744	9.68714738098645e-05	3.52388158785996
NL	IBS	HAD008	12884A	9	190	432680	0.000348999677775724	9.98678118863133e-05	3.49461624505216
NL	IBS	HAD008	12884A	10	189	420548	0.00035266514317034	0.000102528125412724	3.43969171142742
NL	IBS	HAD008	12884A	11	188	409018	0.000358234470121119	0.000105141532096652	3.40716425733468
NL	IBS	HAD008	12884A	12	187	398905	0.00036228497820283	0.000106612151506743	3.39815840016996
NL	IBS	HAD008	12884A	13	186	389425	0.000365863288335366	0.000108863732907272	3.36074538842978
NL	IBS	HAD008	12884A	14	185	380022	0.000366237168269206	0.000111906233715673	3.27271462999753
NL	IBS	HAD008	12884A	15	184	371299	0.000367348449793832	0.000114828824173566	3.19909615410307
NL	IBS	HAD008	12884A	16	183	363031	0.000373306743941977	0.000118491983354085	3.15048101462222
NL	IBS	HAD008	12884A	17	182	355207	0.000379707802661546	0.000120854861563072	3.14184963476528
NL	IBS	HAD008	12884A	18	181	347691	0.000381375948068831	0.000125481536484788	3.03929931647804
NL	IBS	HAD008	12884A	19	180	340536	0.000382403737519675	0.000127482342336633	2.99966042755858
NL	IBS	HAD008	15579A	0	199	125429	0.000282409435138604	5.67397493701765e-05	4.9772767464328
NL	IBS	HAD008	15579A	1	198	107476	0.000328652355037404	6.64976342843762e-05	4.94231649853778
NL	IBS	HAD008	15579A	2	197	97030	0.000363319789652685	7.3613941187398e-05	4.93547531611962
NL	IBS	HAD008	15579A	3	196	90193	0.000390716047032475	7.87494758658623e-05	4.96150663526955
NL	IBS	HAD008	15579A	4	195	84829	0.000410182990840397	8.40571876595407e-05	4.87980864291788
NL	IBS	HAD008	15579A	5	194	80689	0.00042963631957268	8.79628365542577e-05	4.88429359946424
NL	IBS	HAD008	15579A	6	193	77363	0.00044721204529297	9.13731945935681e-05	4.89434617320964
NL	IBS	HAD008	15579A	7	192	74529	0.000458657375115727	9.45353930824932e-05	4.85170008988586
NL	IBS	HAD008	15579A	8	191	72046	0.000471102494100991	9.88534749827714e-05	4.76566447646982
NL	IBS	HAD008	15579A	9	190	69825	0.000477532593913355	0.000101139483134819	4.72152495852489
NL	IBS	HAD008	15579A	10	189	67763	0.000480777582161356	0.000104476645517936	4.60177085297802
NL	IBS	HAD008	15579A	11	188	65866	0.00049032531488173	0.000106232889067035	4.6155698031739
NL	IBS	HAD008	15579A	12	187	64187	0.000498196464860486	0.000106653218039462	4.67118080465373
NL	IBS	HAD008	15579A	13	186	62639	0.000514619714395185	0.000110940598019883	4.63869605518942
NL	IBS	HAD008	15579A	14	185	61083	0.000524603411260089	0.000111508960597953	4.70458524989354
NL	IBS	HAD008	15579A	15	184	59646	0.000536518448345237	0.000114432069062321	4.68853226845914
NL	IBS	HAD008	15579A	16	183	58299	0.00054143670903446	0.000117709711205851	4.59976244515286
NL	IBS	HAD008	15579A	17	182	57006	0.000544639820018945	0.000116463079873018	4.67650194905351
NL	IBS	HAD008	15579A	18	181	55787	0.000539404990051445	0.000118000539724512	4.57120782083503
NL	IBS	HAD008	15579A	19	180	54654	0.000536173376148132	0.000122278020471261	4.38487124735674
NL	IBS	HAD008	6DT18	0	199	99473	0.000406200400510691	0.000113883122456177	3.56681825849128
NL	IBS	HAD008	6DT18	1	198	85271	0.000471862314620445	0.000132634988829607	3.5576005907961
NL	IBS	HAD008	6DT18	2	197	77044	0.000522114012771922	0.000147395256417655	3.54227147780438
NL	IBS	HAD008	6DT18	3	196	71744	0.000559284482326048	0.000158521283486535	3.528134960966
NL	IBS	HAD008	6DT18	4	195	67643	0.000589452800585426	0.000167780259032866	3.5132428807966
NL	IBS	HAD008	6DT18	5	194	64203	0.000616795918882295	0.000176491523500221	3.49476227894606
NL	IBS	HAD008	6DT18	6	193	61555	0.000631957453496872	0.000182753802221412	3.45797157605092
NL	IBS	HAD008	6DT18	7	192	59240	0.000656636674881836	0.000191923405203314	3.42134756407759
NL	IBS	HAD008	6DT18	8	191	57335	0.000672219646114938	0.000198073562682097	3.39378782818096
NL	IBS	HAD008	6DT18	9	190	55678	0.000691274943604296	0.000203550852392082	3.39607982713211
NL	IBS	HAD008	6DT18	10	189	54117	0.000704622320527745	0.00020769303254632	3.39261414737445
NL	IBS	HAD008	6DT18	11	188	52610	0.000725590528796807	0.000214348447979785	3.38509812240505
NL	IBS	HAD008	6DT18	12	187	51286	0.000736389822173693	0.00021867060236449	3.36757577018169
NL	IBS	HAD008	6DT18	13	186	49956	0.000752535518456241	0.000226024239952285	3.32944607452327
NL	IBS	HAD008	6DT18	14	185	48742	0.000766982412703624	0.000231623336701634	3.3113347887377
NL	IBS	HAD008	6DT18	15	184	47584	0.000794544136054136	0.000234934100079185	3.381987271266
NL	IBS	HAD008	6DT18	16	183	46495	0.000803824107323368	0.000241994171611527	3.32166722020787
NL	IBS	HAD008	6DT18	17	182	45478	0.000816863823607019	0.000245836278657425	3.32279608228746
NL	IBS	HAD008	6DT18	18	181	44547	0.000834627954519946	0.000250558889938359	3.33106502317789
NL	IBS	HAD008	6DT18	19	180	43614	0.000848726526344751	0.000253609287909214	3.34659086558602
NL	IBS	HAD008	6DT21	0	199	116856	0.000111166896179914	9.00747656482991e-05	1.23416248024413
NL	IBS	HAD008	6DT21	1	198	100208	0.000129287302710362	0.000104820097128	1.23342093980779
NL	IBS	HAD008	6DT21	2	197	90543	0.000142888376682902	0.000115844711877275	1.23344755550238
NL	IBS	HAD008	6DT21	3	196	84360	0.000151154216216216	0.000124876965224796	1.21042512479477
NL	IBS	HAD008	6DT21	4	195	79441	0.000158649133444946	0.000132672382209587	1.19579622226367
NL	IBS	HAD008	6DT21	5	194	75499	0.00016583799109922	0.000140343341928942	1.1816591283909
NL	IBS	HAD008	6DT21	6	193	72452	0.000174602272677083	0.000146263010141016	1.19375549914325
NL	IBS	HAD008	6DT21	7	192	69741	0.000172329982076541	0.000150874316370089	1.14220886776926
NL	IBS	HAD008	6DT21	8	191	67431	0.000175334241076063	0.000154863267082081	1.13218740880065
NL	IBS	HAD008	6DT21	9	190	65332	0.000177154633257821	0.000158987877059637	1.11426504041796
NL	IBS	HAD008	6DT21	10	189	63470	0.000179972104301244	0.00016349084298929	1.10080846737719
NL	IBS	HAD008	6DT21	11	188	61683	0.000190932201092683	0.000169026665347679	1.1295981063103
NL	IBS	HAD008	6DT21	12	187	60143	0.000185241265650201	0.000174340542302237	1.06252546426675
NL	IBS	HAD008	6DT21	13	186	58695	0.000188167984325752	0.000178600114966082	1.0535714624903
NL	IBS	HAD008	6DT21	14	185	57282	0.000196238264027094	0.000181913847785469	1.07874285776483
NL	IBS	HAD008	6DT21	15	184	55925	0.00020319622065266	0.000185297221720264	1.0965961538237
NL	IBS	HAD008	6DT21	16	183	54666	0.000205737573994805	0.000189194967430695	1.08743682133178
NL	IBS	HAD008	6DT21	17	182	53412	0.000198856198981502	0.000194211845773452	1.02391385133875
NL	IBS	HAD008	6DT21	18	181	52238	0.000203704892989778	0.000197203231468603	1.03296934574934
NL	IBS	HAD008	6DT21	19	180	51153	0.000198629546654155	0.000200444374332452	0.990945978482353
NL	IBS	HAD008	6DT22	0	199	107325	0.000259092073887724	7.70903579971417e-05	3.36088819171563
NL	IBS	HAD008	6DT22	1	198	91811	0.000301986230734879	9.0179519069875e-05	3.34872301216075
NL	IBS	HAD008	6DT22	2	197	83035	0.000334094406816403	9.93116246714449e-05	3.36410171439341
NL	IBS	HAD008	6DT22	3	196	77392	0.000356191550935498	0.000106269729686319	3.35176867379717
NL	IBS	HAD008	6DT22	4	195	72907	0.000372599018612753	0.000112303657683269	3.31778168493495
NL	IBS	HAD008	6DT22	5	194	69372	0.000389910955717004	0.000117611463410748	3.31524618782502
NL	IBS	HAD008	6DT22	6	193	66500	0.000405479248421052	0.000121855672924298	3.32753690238905
NL	IBS	HAD008	6DT22	7	192	63990	0.000426394070636038	0.000126655288398296	3.36657139254341
NL	IBS	HAD008	6DT22	8	191	61883	0.00043920632580838	0.000130460391708874	3.36658751407464
NL	IBS	HAD008	6DT22	9	190	59938	0.000453632763855984	0.000135704721981293	3.34279277266798
NL	IBS	HAD008	6DT22	10	189	58192	0.000462490653010723	0.00014018995685555	3.29902842817241
NL	IBS	HAD008	6DT22	11	188	56564	0.000476711765080264	0.000146704314778074	3.24947337644026
NL	IBS	HAD008	6DT22	12	187	55104	0.000487275593060395	0.000152180793658202	3.20195197663916
NL	IBS	HAD008	6DT22	13	186	53721	0.00047704280411757	0.000156566647603456	3.04689926890305
NL	IBS	HAD008	6DT22	14	185	52384	0.000484628000534514	0.000160108070171415	3.02688053147891
NL	IBS	HAD008	6DT22	15	184	51221	0.000492681780519708	0.00016208288188722	3.03969040273189
NL	IBS	HAD008	6DT22	16	183	50015	0.000505790796760972	0.000167547087007108	3.0187979140426
NL	IBS	HAD008	6DT22	17	182	48829	0.000539593880685658	0.000171839691244232	3.14010038529891
NL	IBS	HAD008	6DT22	18	181	47790	0.000554220749110692	0.000177820489670844	3.11674290255632
NL	IBS	HAD008	6DT22	19	180	46761	0.000565656408117876	0.00018008919532354	3.1409791525896
NL	IBS	HAD008	6DT23	0	199	31593	0.000167205884531383	0.000146407198655924	1.14206054119196
NL	IBS	HAD008	6DT23	1	198	27236	0.000194424644220884	0.000169883991169162	1.14445535970064
NL	IBS	HAD008	6DT23	2	197	24631	0.000214567262798912	0.000188392612712966	1.13893671152502
NL	IBS	HAD008	6DT23	3	196	22908	0.000227950066352366	0.000202579090139504	1.12523985666729
NL	IBS	HAD008	6DT23	4	195	21538	0.000241621778716687	0.000217755642186288	1.10960054256588
NL	IBS	HAD008	6DT23	5	194	20493	0.000253645668276972	0.000228182076842575	1.1115933020978
NL	IBS	HAD008	6DT23	6	193	19654	0.000253135383128117	0.000236537170893775	1.07017168663861
NL	IBS	HAD008	6DT23	7	192	18951	0.000253803023587146	0.000246335429453931	1.0303147385245
NL	IBS	HAD008	6DT23	8	191	18343	0.000260175533991169	0.000252165047989153	1.03176683710091
NL	IBS	HAD008	6DT23	9	190	17793	0.000270935779239027	0.000260086515832835	1.04171405569201
NL	IBS	HAD008	6DT23	10	189	17253	0.00027614433431867	0.000268650623081224	1.0278938911494
NL	IBS	HAD008	6DT23	11	188	16746	0.00027870197061985	0.000277153903289535	1.0055855873287
NL	IBS	HAD008	6DT23	12	187	16330	0.000276076540110227	0.00028441749133585	0.970673564461709
NL	IBS	HAD008	6DT23	13	186	15946	0.000266308842342908	0.000289083858197701	0.921216577097094
NL	IBS	HAD008	6DT23	14	185	15519	0.00029554892067788	0.000296695821339253	0.99613442260091
NL	IBS	HAD008	6DT23	15	184	15152	0.000294445413146779	0.000306895699478505	0.959431538620831
NL	IBS	HAD008	6DT23	16	183	14827	0.000307401436568423	0.000304477673965676	1.00960255169013
NL	IBS	HAD008	6DT23	17	182	14540	0.000312923156808803	0.000309515708929632	1.01100896588078
NL	IBS	HAD008	6DT23	18	181	14204	0.000317510046465785	0.000317444799904195	1.0002055367157
NL	IBS	HAD008	6DT23	19	180	13899	0.000325173386574574	0.000319798417751778	1.01680736527899
NL	IBS	HAD010	12880A	0	199	195966	0.000232350710021126	8.41243749527511e-05	2.76199032862505
NL	IBS	HAD010	12880A	1	198	167802	0.00027054226451413	9.8307239411498e-05	2.75200754424284
NL	IBS	HAD010	12880A	2	197	152094	0.000297869040067327	0.000108372366928544	2.74857003228257
NL	IBS	HAD010	12880A	3	196	141772	0.000318476760784922	0.000116280136241136	2.73887502268213
NL	IBS	HAD010	12880A	4	195	133743	0.000337878224280897	0.0001237743207258	2.72979259590853
NL	IBS	HAD010	12880A	5	194	127240	0.000350604128968878	0.000129740419421284	2.70235082122265
NL	IBS	HAD010	12880A	6	193	122014	0.000365158115134329	0.000135581833387673	2.69326727637781
NL	IBS	HAD010	12880A	7	192	117621	0.000377114855680533	0.000139400416752171	2.70526347386017
NL	IBS	HAD010	12880A	8	191	113771	0.000384259597173269	0.000143999616328599	2.66847653466249
NL	IBS	HAD010	12880A	9	190	110269	0.000391784302025047	0.000149598873556236	2.61889874376474
NL	IBS	HAD010	12880A	10	189	107166	0.000398062817404774	0.000153355240858268	2.59569099286712
NL	IBS	HAD010	12880A	11	188	104272	0.000403106986439313	0.000157251374604368	2.56345604261647
NL	IBS	HAD010	12880A	12	187	101666	0.000418872551197057	0.000162550090327484	2.57688291869398
NL	IBS	HAD010	12880A	13	186	99255	0.00041957361694625	0.000166091367634882	2.52616149123774
NL	IBS	HAD010	12880A	14	185	96893	0.000430597848244971	0.00017051652967443	2.52525575712289
NL	IBS	HAD010	12880A	15	184	94617	0.000441925566335859	0.000174344848912625	2.53477845254457
NL	IBS	HAD010	12880A	16	183	92447	0.000446010159226367	0.000178971793566501	2.49206956212708
NL	IBS	HAD010	12880A	17	182	90406	0.000452620840320333	0.000186074596246705	2.43246982366271
NL	IBS	HAD010	12880A	18	181	88383	0.00047428956100155	0.000187386897954019	2.53107109504492
NL	IBS	HAD010	12880A	19	180	86560	0.000482418721926988	0.000190577651355878	2.5313499169225
NL	IBS	HAD010	12884A	0	199	1136190	0.000294850890124011	7.30040163624949e-05	4.0388310782787
NL	IBS	HAD010	12884A	1	198	976072	0.000342255828524945	8.49941025187754e-05	4.02681854837328
NL	IBS	HAD010	12884A	2	197	884047	0.000375903759505999	9.37859694887877e-05	4.00810229456485
NL	IBS	HAD010	12884A	3	196	823981	0.000401548158040052	0.000100506570372068	3.99524286376053
NL	IBS	HAD010	12884A	4	195	777586	0.000422627024444884	0.000106520784995846	3.96755454310035
NL	IBS	HAD010	12884A	5	194	740614	0.000440838569484238	0.000111541460377148	3.95223953491068
NL	IBS	HAD010	12884A	6	193	710821	0.000454613138919644	0.000116226988237207	3.91142492647082
NL	IBS	HAD010	12884A	7	192	685020	0.000466823685979972	0.000120142474676737	3.88558407204478
NL	IBS	HAD010	12884A	8	191	662611	0.000477222413271135	0.000124589687863544	3.83035242687028
NL	IBS	HAD010	12884A	9	190	642706	0.000486859952015385	0.000128159934712582	3.79884675430932
NL	IBS	HAD010	12884A	10	189	624849	0.000499072479527054	0.000131196294202986	3.80401353985572
NL	IBS	HAD010	12884A	11	188	607857	0.000502004949140998	0.000134239486637613	3.73962208672765
NL	IBS	HAD010	12884A	12	187	592514	0.000512035693907654	0.000136765911455708	3.74388389955986
NL	IBS	HAD010	12884A	13	186	578391	0.000513650440221235	0.000139618688405181	3.67895190886333
NL	IBS	HAD010	12884A	14	185	564473	0.000519920555757317	0.000141659999564657	3.6702001789857
NL	IBS	HAD010	12884A	15	184	551289	0.0005243759070288	0.000143656946917657	3.65019526225465
NL	IBS	HAD010	12884A	16	183	538946	0.00053904465109677	0.000147829806367671	3.64638677639948
NL	IBS	HAD010	12884A	17	182	527134	0.000546798587399029	0.000152169676833004	3.59334789150604
NL	IBS	HAD010	12884A	18	181	515996	0.00055622556444236	0.000154706998661588	3.5953484280247
NL	IBS	HAD010	12884A	19	180	505325	0.000563991391619255	0.000156963791154566	3.59313053966618
NL	IBS	HAD010	15579A	0	199	183687	0.000216325251052062	8.19836645145368e-05	2.63863846941977
NL	IBS	HAD010	15579A	1	198	157198	0.000250829992048245	9.60107103071266e-05	2.61252094944272
NL	IBS	HAD010	15579A	2	197	142133	0.000274165054350503	0.00010627772374552	2.57970386162001
NL	IBS	HAD010	15579A	3	196	132122	0.000294372839118391	0.000114083094214507	2.58033708802542
NL	IBS	HAD010	15579A	4	195	124484	0.000308210165483115	0.000121442028807555	2.53792009660449
NL	IBS	HAD010	15579A	5	194	118470	0.000324554708702626	0.000126819577025575	2.55918460157909
NL	IBS	HAD010	15579A	6	193	113642	0.000334028244223087	0.000132197386113827	2.52673864470721
NL	IBS	HAD010	15579A	7	192	109426	0.000343448054667081	0.000137502687490854	2.49775521434754
NL	IBS	HAD010	15579A	8	191	105852	0.000346203023750142	0.000142202643019032	2.43457516963174
NL	IBS	HAD010	15579A	9	190	102594	0.000356164457765561	0.000146881617952183	2.42484024026417
NL	IBS	HAD010	15579A	10	189	99691	0.000368271807083889	0.000150416994583132	2.44833908631483
NL	IBS	HAD010	15579A	11	188	96924	0.000374848869217118	0.000154819630334577	2.42119728878722
NL	IBS	HAD010	15579A	12	187	94330	0.000377802492102194	0.000157694789656693	2.39578297370942
NL	IBS	HAD010	15579A	13	186	91973	0.000377353758820524	0.000162572752923787	2.32113778006469
NL	IBS	HAD010	15579A	14	185	89731	0.000385445347315866	0.000165166480639704	2.33367778875595
NL	IBS	HAD010	15579A	15	184	87573	0.000393922400283192	0.000168065382497135	2.34386400358152
NL	IBS	HAD010	15579A	16	183	85577	0.000402843551304673	0.000171375637695529	2.35064654884247
NL	IBS	HAD010	15579A	17	182	83655	0.000414064261430876	0.000174376880114217	2.37453647042925
NL	IBS	HAD010	15579A	18	181	81884	0.000428665796370475	0.000177501190162799	2.41500237816612
NL	IBS	HAD010	15579A	19	180	80135	0.00042786470293879	0.000181872333062507	2.35255520031042
NL	IBS	HAD010	6DT18	0	199	146256	0.00038259883505634	7.36071346321318e-05	5.19784986833767
NL	IBS	HAD010	6DT18	1	198	125345	0.000445566305397104	8.56971708647459e-05	5.19931172640848
NL	IBS	HAD010	6DT18	2	197	113410	0.000490944934309144	9.52465488622401e-05	5.15446428425687
NL	IBS	HAD010	6DT18	3	196	105681	0.000522772453231896	0.00010244747355907	5.10283401894212
NL	IBS	HAD010	6DT18	4	195	99557	0.000550905548781101	0.000109137350879495	5.04781859135822
NL	IBS	HAD010	6DT18	5	194	94676	0.000576797007055642	0.000114739658748481	5.02700647140699
NL	IBS	HAD010	6DT18	6	193	90711	0.000597467265381266	0.000119425269112596	5.00285467071431
NL	IBS	HAD010	6DT18	7	192	87310	0.000616479369144428	0.0001259328259196	4.89530322727777
NL	IBS	HAD010	6DT18	8	191	84410	0.000628620133159578	0.00013018237373385	4.82876533227728
NL	IBS	HAD010	6DT18	9	190	81853	0.000641515778041122	0.000135899180677185	4.72052719408942
NL	IBS	HAD010	6DT18	10	189	79618	0.000646913656208395	0.000139310672124065	4.6436762262713
NL	IBS	HAD010	6DT18	11	188	77453	0.000654904439853847	0.000142886451226858	4.58339075700094
NL	IBS	HAD010	6DT18	12	187	75499	0.000666635315831998	0.000145979348676116	4.5666412535588
NL	IBS	HAD010	6DT18	13	186	73604	0.000681400735829575	0.000151915586720616	4.48539054180609
NL	IBS	HAD010	6DT18	14	185	71763	0.000688896940484651	0.000155853106176125	4.42016817878593
NL	IBS	HAD010	6DT18	15	184	70008	0.00070273477659696	0.000158422010999807	4.4358405259596
NL	IBS	HAD010	6DT18	16	183	68424	0.000724667579504267	0.000165197209356516	4.38668172620485
NL	IBS	HAD010	6DT18	17	182	66818	0.000736958289083781	0.000169964262482415	4.33596026788295
NL	IBS	HAD010	6DT18	18	181	65433	0.000760282819678145	0.000173582461084274	4.37995183919549
NL	IBS	HAD010	6DT18	19	180	64082	0.000779911490278082	0.000176993660479689	4.40643742925233
NL	IBS	HAD010	6DT21	0	199	173107	0.000213039608508033	5.79101696350591e-05	3.67879441297747
NL	IBS	HAD010	6DT21	1	198	148391	0.000247622115694348	6.75079077881863e-05	3.66804606759982
NL	IBS	HAD010	6DT21	2	197	134074	0.000272090541939526	7.46786074948417e-05	3.64348708508418
NL	IBS	HAD010	6DT21	3	196	124770	0.000289729742406027	8.03273799844612e-05	3.60686160138764
NL	IBS	HAD010	6DT21	4	195	117539	0.000303757413028867	8.57926746898457e-05	3.54059847331953
NL	IBS	HAD010	6DT21	5	194	111838	0.000318435313489154	9.09629762162891e-05	3.5007134411696
NL	IBS	HAD010	6DT21	6	193	107219	0.000326774590044675	9.38637357352607e-05	3.48137209205407
NL	IBS	HAD010	6DT21	7	192	103209	0.00033232741214429	9.68506312054038e-05	3.43133966199435
NL	IBS	HAD010	6DT21	8	191	99648	0.000338832809188343	9.95600032196967e-05	3.40330251336622
NL	IBS	HAD010	6DT21	9	190	96565	0.00034277693698545	0.000102593660676908	3.34111225512206
NL	IBS	HAD010	6DT21	10	189	93857	0.000347997913954207	0.000105339935794605	3.30357059105052
NL	IBS	HAD010	6DT21	11	188	91314	0.000346582974242723	0.000108469709085249	3.19520516064383
NL	IBS	HAD010	6DT21	12	187	89013	0.000351839556356937	0.000111883897065302	3.14468449513858
NL	IBS	HAD010	6DT21	13	186	86868	0.000349505742390754	0.000116240040638417	3.00675860461841
NL	IBS	HAD010	6DT21	14	185	84740	0.000361965162969082	0.000119254522170403	3.03523217720724
NL	IBS	HAD010	6DT21	15	184	82696	0.00036952081491245	0.000122098602939755	3.02641312853331
NL	IBS	HAD010	6DT21	16	183	80747	0.00039013816377079	0.00012568930216264	3.10398862160885
NL	IBS	HAD010	6DT21	17	182	78997	0.000394365206147069	0.000127592185103894	3.09082571025764
NL	IBS	HAD010	6DT21	18	181	77407	0.000400101631506195	0.000129972807790316	3.07834875854705
NL	IBS	HAD010	6DT21	19	180	75837	0.000408458588683624	0.00013084616834575	3.12167023190397
NL	IBS	HAD010	6DT22	0	199	157591	0.000452860899734122	6.02100067636496e-05	7.52135606813328
NL	IBS	HAD010	6DT22	1	198	134885	0.000528587332097713	7.04241907727708e-05	7.50576366298964
NL	IBS	HAD010	6DT22	2	197	122044	0.000582436972075645	7.77251709064958e-05	7.49354379389301
NL	IBS	HAD010	6DT22	3	196	113680	0.00062429922765658	8.36323429299601e-05	7.46480614777723
NL	IBS	HAD010	6DT22	4	195	107210	0.000657845911295588	8.82642756785639e-05	7.45313895387638
NL	IBS	HAD010	6DT22	5	194	101954	0.000685656980108676	9.31470293889742e-05	7.36101821610897
NL	IBS	HAD010	6DT22	6	193	97797	0.000712219098234097	9.72871610190326e-05	7.32079228928022
NL	IBS	HAD010	6DT22	7	192	94195	0.000737091172142896	0.000100954184374812	7.30124438830887
NL	IBS	HAD010	6DT22	8	191	91025	0.000759552479758308	0.000103612128836753	7.33072940673794
NL	IBS	HAD010	6DT22	9	190	88250	0.000775464117053824	0.000107057390328877	7.24344311655295
NL	IBS	HAD010	6DT22	10	189	85731	0.000795236094294945	0.000110511257416982	7.19597363094288
NL	IBS	HAD010	6DT22	11	188	83414	0.00080816458747932	0.000113067233210413	7.14764626790998
NL	IBS	HAD010	6DT22	12	187	81271	0.000831875122737508	0.000116068270010093	7.16711916758273
NL	IBS	HAD010	6DT22	13	186	79266	0.000846971999596296	0.000117624460528526	7.20064513614403
NL	IBS	HAD010	6DT22	14	185	77337	0.000861224530561051	0.000120861294209121	7.12572652971027
NL	IBS	HAD010	6DT22	15	184	75580	0.000882964571579782	0.000120805960458649	7.3089487325587
NL	IBS	HAD010	6DT22	16	183	73850	0.000912724742315505	0.000127164538076306	7.1775099892064
NL	IBS	HAD010	6DT22	17	182	72182	0.000936864798980356	0.000130472906876527	7.18053135634481
NL	IBS	HAD010	6DT22	18	181	70616	0.00095042181120426	0.000134948476553423	7.04284950432922
NL	IBS	HAD010	6DT22	19	180	69077	0.000958547854133792	0.000136065963648907	7.04472910365114
NL	IBS	HAD010	6DT23	0	199	46651	0.000221502664037212	8.95277659178637e-05	2.47412254473576
NL	IBS	HAD010	6DT23	1	198	39856	0.000259343132276194	0.000105247417105738	2.46412823618885
NL	IBS	HAD010	6DT23	2	197	35972	0.000285679836261537	0.000116597467095932	2.4501375834047
NL	IBS	HAD010	6DT23	3	196	33445	0.000302719091642997	0.000124944127568626	2.42283569091094
NL	IBS	HAD010	6DT23	4	195	31468	0.000317740276153553	0.000131792400553614	2.41091500586405
NL	IBS	HAD010	6DT23	5	194	29886	0.000334951101184502	0.000138184187541473	2.42394666961422
NL	IBS	HAD010	6DT23	6	193	28664	0.000346716524211554	0.000144726850557418	2.39566136398443
NL	IBS	HAD010	6DT23	7	192	27570	0.000353573276750091	0.00015004580510798	2.3564355997533
NL	IBS	HAD010	6DT23	8	191	26650	0.000345504665290807	0.000156078380515413	2.21366126525569
NL	IBS	HAD010	6DT23	9	190	25804	0.000351699059060611	0.000165376649313363	2.12665488459737
NL	IBS	HAD010	6DT23	10	189	25091	0.000365478837033198	0.000166577650523994	2.19404485465807
NL	IBS	HAD010	6DT23	11	188	24378	0.000379702584707523	0.000171246876853863	2.21728180789861
NL	IBS	HAD010	6DT23	12	187	23730	0.000388404467340919	0.00017644267199904	2.20130687741474
NL	IBS	HAD010	6DT23	13	186	23150	0.000369577274730022	0.000180582147030935	2.04658810855046
NL	IBS	HAD010	6DT23	14	185	22536	0.000374061932463613	0.000184263232944828	2.03004108028222
NL	IBS	HAD010	6DT23	15	184	22030	0.000377118520653654	0.000187025711746342	2.01639933425373
NL	IBS	HAD010	6DT23	16	183	21517	0.000393165688060604	0.000187479964411684	2.09710775919104
NL	IBS	HAD010	6DT23	17	182	21039	0.000412469533247779	0.000191632444690859	2.15239926575677
NL	IBS	HAD010	6DT23	18	181	20550	0.000438592691484185	0.000193564367906058	2.26587515165521
NL	IBS	HAD010	6DT23	19	180	20131	0.000444632726143758	0.000194741499277959	2.28319453117245
NL	IBS	HAD015	12880A	0	199	200121	0.000260692592831337	7.49910191428994e-05	3.47631750856157
NL	IBS	HAD015	12880A	1	198	171514	0.000303053893209884	8.75766135439633e-05	3.46044315880919
NL	IBS	HAD015	12880A	2	197	155256	0.000333708968027	9.65428662797661e-05	3.45658856926792
NL	IBS	HAD015	12880A	3	196	144612	0.000354387802533676	0.000103649109933491	3.41911090950109
NL	IBS	HAD015	12880A	4	195	136336	0.000373467899967726	0.000110430554614981	3.38192542154507
NL	IBS	HAD015	12880A	5	194	129912	0.000390945707171008	0.000115817170037182	3.37554187384737
NL	IBS	HAD015	12880A	6	193	124605	0.00040737330452229	0.000120135656384608	3.39094417745641
NL	IBS	HAD015	12880A	7	192	120086	0.000419431693203204	0.000123379056456047	3.39953720875328
NL	IBS	HAD015	12880A	8	191	116152	0.000430168510141883	0.000128011915061005	3.36037867988212
NL	IBS	HAD015	12880A	9	190	112652	0.000436497458544899	0.000131817073263453	3.31138787820378
NL	IBS	HAD015	12880A	10	189	109442	0.000439577200800424	0.00013495766497223	3.25714883175308
NL	IBS	HAD015	12880A	11	188	106490	0.000453429581275237	0.000137061866925687	3.30821103962549
NL	IBS	HAD015	12880A	12	187	103705	0.000464188400655706	0.000139044301221932	3.33842089590427
NL	IBS	HAD015	12880A	13	186	101196	0.000474922571741966	0.000143022175870411	3.32062191650813
