Ref1	Ref2	Test1	Test2	Asc_min	Asc_max	Nr_sites	f	std	Z
SE	IBS	ELY005	15579A	11	188	289769	0.000611696613578402	0.000183160995450167	3.33966635240759
SE	IBS	ELY005	15579A	12	187	282312	0.000625197264940917	0.000188500868736125	3.31668108021352
SE	IBS	ELY005	15579A	13	186	275381	0.000635826386279372	0.000193029890149094	3.29392710003755
SE	IBS	ELY005	15579A	14	185	268517	0.000645666582674468	0.000198110454332228	3.25912423375546
SE	IBS	ELY005	15579A	15	184	262230	0.000656336498341151	0.000202157380227477	3.24666107961336
SE	IBS	ELY005	15579A	16	183	256247	0.000676085432648967	0.000206647963439433	3.27167721082876
SE	IBS	ELY005	15579A	17	182	250616	0.000686469456459284	0.000211862222342723	3.24016924239001
SE	IBS	ELY005	15579A	18	181	245457	0.000703367020211279	0.000217169156806528	3.23879795157973
SE	IBS	ELY005	15579A	19	180	240381	0.000709885866187428	0.000220587160342593	3.21816494253294
SE	IBS	ELY005	6DT18	0	199	482319	0.000263687543119802	8.77635676784064e-05	3.0045216949935
SE	IBS	ELY005	6DT18	1	198	409209	0.000310332153569447	0.000103219645021588	3.00652219356638
SE	IBS	ELY005	6DT18	2	197	370146	0.000342257775283267	0.000114210287371869	2.996733334265
SE	IBS	ELY005	6DT18	3	196	345223	0.000363691818013284	0.000122519793067492	2.96843317236864
SE	IBS	ELY005	6DT18	4	195	325819	0.000384137153542304	0.000130271303476087	2.94874729347294
SE	IBS	ELY005	6DT18	5	194	310482	0.000401705765712666	0.000136394917884295	2.94516666708533
SE	IBS	ELY005	6DT18	6	193	298093	0.000414465524852982	0.000141726497894494	2.92440391183252
SE	IBS	ELY005	6DT18	7	192	287744	0.000428973920568283	0.000146711908606509	2.92392025052866
SE	IBS	ELY005	6DT18	8	191	278401	0.000437136344768876	0.000151319856822612	2.88882340988017
SE	IBS	ELY005	6DT18	9	190	270245	0.0004391221315473	0.000155778302805847	2.81889148641319
SE	IBS	ELY005	6DT18	10	189	262793	0.000446615652471717	0.000159129957066905	2.80660952031766
SE	IBS	ELY005	6DT18	11	188	255708	0.000457763186759898	0.000163826544937104	2.79419423107312
SE	IBS	ELY005	6DT18	12	187	249394	0.000461073039447621	0.000167651528671215	2.75018690913246
SE	IBS	ELY005	6DT18	13	186	243425	0.000476249789257472	0.000172572253981995	2.75971240027473
SE	IBS	ELY005	6DT18	14	185	237529	0.000477855276408355	0.000176361663423648	2.70951899144018
SE	IBS	ELY005	6DT18	15	184	232101	0.000481456196483427	0.000179255348189136	2.68586796068942
SE	IBS	ELY005	6DT18	16	183	226991	0.000489725658550339	0.000183714436274939	2.66568958041727
SE	IBS	ELY005	6DT18	17	182	222083	0.000495293164042272	0.000188168314006568	2.63218154797829
SE	IBS	ELY005	6DT18	18	181	217577	0.000500435284657846	0.000190939922335798	2.62090441085312
SE	IBS	ELY005	6DT18	19	180	213223	0.000508762178564226	0.000193985783009462	2.62267765540019
SE	IBS	ELY005	6DT21	0	199	571855	0.000185381918836069	6.997620001305e-05	2.64921385844753
SE	IBS	ELY005	6DT21	1	198	484794	0.000218762889227177	8.26244736180033e-05	2.64767664649315
SE	IBS	ELY005	6DT21	2	197	438353	0.000240979205024261	9.12871303242931e-05	2.63979384791914
SE	IBS	ELY005	6DT21	3	196	408750	0.000256409741431193	9.78521166479645e-05	2.62038012272805
SE	IBS	ELY005	6DT21	4	195	385642	0.000270991199169178	0.000103124880834651	2.62779648302025
SE	IBS	ELY005	6DT21	5	194	367400	0.000282735091317365	0.000107734984722676	2.62435727860511
SE	IBS	ELY005	6DT21	6	193	352763	0.000291333282487109	0.000111993201355911	2.60134792969495
SE	IBS	ELY005	6DT21	7	192	340266	0.000296936750277724	0.000115665416849263	2.56720425487851
SE	IBS	ELY005	6DT21	8	191	328961	0.000307482249749971	0.000119544558750124	2.57211413856719
SE	IBS	ELY005	6DT21	9	190	319186	0.000313616106564824	0.000122833708848129	2.55317623725403
SE	IBS	ELY005	6DT21	10	189	310235	0.000321954930810515	0.000125754317965373	2.56018986878182
SE	IBS	ELY005	6DT21	11	188	301761	0.000333154986495935	0.000128781596866287	2.58697666904882
SE	IBS	ELY005	6DT21	12	187	294314	0.000339767045740263	0.000131639332603763	2.58104503433613
SE	IBS	ELY005	6DT21	13	186	287420	0.000341593451429963	0.000135504712725906	2.52089720392918
SE	IBS	ELY005	6DT21	14	185	280411	0.000353845387734433	0.000138193815546385	2.56050089025629
SE	IBS	ELY005	6DT21	15	184	273987	0.000354938176300335	0.000140877887196316	2.51947401656955
SE	IBS	ELY005	6DT21	16	183	267948	0.000362356776613373	0.000144255671464371	2.51190662339311
SE	IBS	ELY005	6DT21	17	182	262229	0.000361132785351735	0.000147102985239918	2.45496571509234
SE	IBS	ELY005	6DT21	18	181	256783	0.000373318026699587	0.000148878045432031	2.50754250310213
SE	IBS	ELY005	6DT21	19	180	251526	0.000378458615093469	0.000151107505205783	2.50456530652182
SE	IBS	ELY005	6DT22	0	199	528780	0.000388691673244071	7.11249156514065e-05	5.46491577085455
SE	IBS	ELY005	6DT22	1	198	448237	0.000458168926967207	8.39751200428245e-05	5.45600800253166
SE	IBS	ELY005	6DT22	2	197	405549	0.000504634636966187	9.31535163670864e-05	5.41723658586964
SE	IBS	ELY005	6DT22	3	196	377933	0.00054029833850709	9.98114794680488e-05	5.4131883565562
SE	IBS	ELY005	6DT22	4	195	356731	0.000571462750551536	0.000105965302189308	5.39292333192816
SE	IBS	ELY005	6DT22	5	194	339798	0.000597781794498496	0.000111167918692395	5.3772869145151
SE	IBS	ELY005	6DT22	6	193	326130	0.000619936852779566	0.000116634448613527	5.31521227346608
SE	IBS	ELY005	6DT22	7	192	314600	0.000639040664071837	0.000121164384372874	5.27416259637187
SE	IBS	ELY005	6DT22	8	191	304325	0.000655809842034009	0.00012555189022203	5.2234167153856
SE	IBS	ELY005	6DT22	9	190	295161	0.000667745343310939	0.000129287954864166	5.16479160036596
SE	IBS	ELY005	6DT22	10	189	286892	0.000688064340682208	0.000132472711922176	5.19400811456497
SE	IBS	ELY005	6DT22	11	188	279083	0.000707693790582012	0.000136226619865922	5.19497431029667
SE	IBS	ELY005	6DT22	12	187	272217	0.000723059479778999	0.000139061750592361	5.19955686376005
SE	IBS	ELY005	6DT22	13	186	265917	0.000735263157364892	0.000141994550519603	5.17810827721438
SE	IBS	ELY005	6DT22	14	185	259426	0.000748544420131366	0.000145537931325871	5.14329435159634
SE	IBS	ELY005	6DT22	15	184	253611	0.000762904481300101	0.000148970571660365	5.12117576509966
SE	IBS	ELY005	6DT22	16	183	248072	0.000782952347935276	0.000153005761259944	5.11714291990029
SE	IBS	ELY005	6DT22	17	182	242769	0.000799285179108535	0.000155630403209164	5.13579071072837
